id,dt_ocorrencia,uf,regiao,classificacao_da_ocorrencia
3697,2012-12-26,MG,Sudeste,Acidente
3695,2012-12-18,AC,Norte,Incidente
4368,2013-12-11,SP,Sudeste,Incidente
4367,2013-10-27,SP,Sudeste,Ocorrência Anormal
4365,2011-11-23,SP,Sudeste,Ocorrência Anormal
4364,2011-11-19,MG,Sudeste,Incidente Grave
4363,2011-11-16,SP,Sudeste,Ocorrência de Solo
4356,2013-07-18,RJ,Sudeste,Ocorrência Anormal
4362,2013-10-27,BA,Nordeste,Acidente
4361,2011-11-14,MS,Centro-Oeste,Incidente
4360,2011-11-11,SP,Sudeste,Incidente
4359,2011-11-02,BA,Nordeste,Incidente
4358,2011-11-02,CE,Nordeste,Incidente
4357,2013-08-06,PE,Nordeste,Ocorrência Anormal
4132,2013-09-29,SP,Sudeste,Acidente
4131,2014-12-29,SP,Sudeste,Incidente
4130,2013-05-13,MG,Sudeste,Ocorrência Anormal
4129,2013-05-12,SP,Sudeste,Ocorrência Anormal
4128,2013-05-12,AM,Norte,Incidente
4127,2013-06-01,SP,Sudeste,Acidente
4126,2013-05-11,PE,Nordeste,Acidente
4125,2013-05-10,MT,Centro-Oeste,Incidente
4124,2013-05-09,MS,Centro-Oeste,Acidente
4123,2013-05-09,MG,Sudeste,Ocorrência Anormal
4122,2013-05-09,PR,Sul,Incidente
4121,2013-05-08,PA,Norte,Incidente
4120,2013-05-07,MT,Centro-Oeste,Acidente
4119,2013-05-03,SP,Sudeste,Incidente
3901,2013-03-04,RJ,Sudeste,Ocorrência de Solo
3897,2013-03-01,PR,Sul,Incidente
3900,2013-03-04,MG,Sudeste,Incidente Grave
3899,2013-03-03,PR,Sul,Incidente
3898,2013-03-01,MT,Centro-Oeste,Acidente
3897,2013-03-01,PR,Sul,Incidente
3896,2013-03-01,GO,Centro-Oeste,Ocorrência Anormal
3895,2013-02-27,MG,Sudeste,Acidente
3894,2013-02-25,PR,Sul,Incidente
3893,2013-02-22,MG,Sudeste,Incidente
3892,2013-02-17,MG,Sudeste,Incidente
3890,2013-08-08,SP,Sudeste,Acidente
3889,2013-07-24,SP,Sudeste,Incidente
3888,2013-07-23,BA,Nordeste,Incidente
3694,2012-12-18,SP,Sudeste,Ocorrência Anormal
3693,2012-12-17,MG,Sudeste,Ocorrência Anormal
4114,2010-07-05,DF,Centro-Oeste,Incidente
3692,2012-12-17,MA,Nordeste,Ocorrência Anormal
3691,2012-11-27,PR,Sul,Incidente
3690,2012-11-26,PR,Sul,Incidente
3689,2012-11-25,PR,Sul,Incidente
3688,2012-11-19,RS,Sul,Incidente
3685,2012-12-06,SP,Sudeste,Ocorrência Anormal
3684,2012-12-02,AM,Norte,Incidente
3687,2012-10-13,MG,Sudeste,Incidente Grave
3686,2012-10-20,MS,Centro-Oeste,Acidente
3683,2012-12-01,SP,Sudeste,Incidente
4353,2013-07-17,MG,Sudeste,Incidente
4352,2013-07-17,RS,Sul,Incidente
3682,2012-12-01,TO,Norte,Incidente
3681,2012-12-01,SP,Sudeste,Acidente
3680,2012-11-30,SP,Sudeste,Ocorrência Anormal
3679,2012-11-29,ES,Sudeste,Acidente
3678,2012-11-29,MG,Sudeste,Incidente
4351,2013-07-16,RJ,Sudeste,Incidente
4350,2013-07-16,PR,Sul,Ocorrência Anormal
4349,2013-06-18,RN,Nordeste,Incidente
4348,2013-08-17,SP,Sudeste,Acidente
4342,2013-08-02,ES,Sudeste,Incidente Grave
4341,2013-08-03,SP,Sudeste,Acidente
4347,2013-08-17,SP,Sudeste,Incidente
4346,2013-08-15,GO,Centro-Oeste,Acidente
4346,2013-08-15,GO,Centro-Oeste,Acidente
4344,2013-08-06,SP,Sudeste,Acidente
4343,2013-08-02,ES,Sudeste,Ocorrência Anormal
4345,2013-08-07,RJ,Sudeste,Incidente Grave
4116,2013-04-15,RR,Norte,Incidente
4115,2010-07-12,BA,Nordeste,Incidente
4113,2013-10-23,MS,Centro-Oeste,Incidente
4112,2013-10-20,CE,Nordeste,Ocorrência de Solo
4111,2013-10-20,MS,Centro-Oeste,Acidente
4111,2013-10-20,MS,Centro-Oeste,Acidente
4110,2013-07-31,RJ,Sudeste,Incidente
4109,2013-07-31,PA,Norte,Incidente
4117,2013-04-19,PR,Sul,Ocorrência Anormal
4104,2013-09-18,SC,Sul,Ocorrência Anormal
4108,2013-07-30,MA,Nordeste,Ocorrência Anormal
4107,2013-07-30,SP,Sudeste,Incidente
4106,2013-09-05,PR,Sul,Ocorrência Anormal
4105,2013-09-19,BA,Nordeste,Incidente
7783,2018-04-03,PA,Norte,Acidente
7781,2018-03-30,RJ,Sudeste,Incidente Grave
7781,2018-03-30,RJ,Sudeste,Incidente Grave
7780,2018-03-30,RJ,Sudeste,Incidente
7779,2017-11-15,MT,Centro-Oeste,Incidente Grave
7778,2018-04-01,MA,Nordeste,Acidente
7777,2018-04-02,PA,Norte,Incidente Grave
7776,2018-03-18,MG,Sudeste,Acidente
7775,2018-03-18,MT,Centro-Oeste,Incidente Grave
7773,2018-03-24,CE,Nordeste,Incidente
7772,2018-03-25,SP,Sudeste,Acidente
7774,2018-03-23,BA,Nordeste,Incidente
7771,2018-03-28,SP,Sudeste,Incidente
7770,2018-03-28,PA,Norte,Acidente
7769,2018-03-26,PR,Sul,Incidente
7542,2017-09-24,SP,Sudeste,Incidente
7541,2017-09-27,SP,Sudeste,Incidente
7540,2017-09-18,PR,Sul,Incidente
7539,2017-09-26,PR,Sul,Acidente
7538,2017-09-22,RJ,Sudeste,Ocorrência de Solo
7537,2017-09-24,ES,Sudeste,Incidente
7536,2017-09-21,MG,Sudeste,Incidente
7535,2017-09-19,MG,Sudeste,Incidente
7534,2017-09-20,PR,Sul,Incidente
7533,2017-09-22,SP,Sudeste,Incidente
7533,2017-09-22,SP,Sudeste,Incidente
7532,2017-09-21,SP,Sudeste,Incidente
7531,2017-09-23,AC,Norte,Acidente
7530,2017-09-21,BA,Nordeste,Incidente Grave
7529,2017-09-15,PR,Sul,Incidente
7247,2017-04-23,MT,Centro-Oeste,Acidente
7528,2017-09-20,RS,Sul,Acidente
7527,2017-09-15,GO,Centro-Oeste,Incidente Grave
7252,2010-09-15,RS,Sul,Incidente Grave
7250,2016-10-16,SP,Sudeste,Acidente
7249,2017-05-21,RR,Norte,Acidente
7248,2017-05-01,RJ,Sudeste,Incidente
7246,2017-04-23,SC,Sul,Acidente
7245,2017-04-13,MS,Centro-Oeste,Acidente
7244,2017-05-23,RO,Norte,Incidente Grave
7243,2017-05-20,SP,Sudeste,Incidente
7242,2017-05-10,PA,Norte,Acidente
7241,2017-05-14,SP,Sudeste,Ocorrência de Solo
7240,2017-02-22,SP,Sudeste,Incidente
7240,2017-02-22,SP,Sudeste,Incidente
7239,2017-02-28,AL,Nordeste,Incidente
7237,2017-02-22,RS,Sul,Acidente
8014,2010-01-27,SC,Sul,Incidente
7238,2017-02-23,SP,Sudeste,Incidente
8013,2010-02-22,MG,Sudeste,Incidente
8012,2010-03-20,RJ,Sudeste,Incidente
8011,2010-03-30,SP,Sudeste,Incidente
8009,2010-04-12,RS,Sul,Incidente
8008,2010-04-12,SP,Sudeste,Incidente
8010,2010-04-06,RJ,Sudeste,Incidente
8007,2010-04-15,RJ,Sudeste,Incidente
8006,2010-04-16,MT,Centro-Oeste,Incidente
8005,2010-05-05,AM,Norte,Incidente
8004,2010-06-10,RJ,Sudeste,Incidente
8003,2010-06-16,RJ,Sudeste,Incidente
8002,2010-06-19,RJ,Sudeste,Incidente
8001,2010-06-30,SP,Sudeste,Incidente
8000,2010-08-21,RJ,Sudeste,Incidente
7999,2010-09-11,RJ,Sudeste,Incidente
7998,2010-09-19,SP,Sudeste,Incidente
7997,2010-09-20,ES,Sudeste,Incidente
5185,2007-07-26,Indeterminado,,Acidente
5172,2007-06-16,BA,Nordeste,Acidente
5171,2007-06-15,SP,Sudeste,Acidente
7996,2010-09-21,MG,Sudeste,Incidente
7995,2010-09-23,MT,Centro-Oeste,Incidente
7994,2010-12-30,RJ,Sudeste,Incidente
7768,2018-03-27,RO,Norte,Incidente
7767,2018-03-22,SP,Sudeste,Acidente
7766,2018-03-24,SP,Sudeste,Incidente
7765,2018-03-23,RJ,Sudeste,Acidente
5389,2003-07-26,Indeterminado,,Acidente
5388,2002-11-10,Indeterminado,,Acidente
7764,2018-03-23,RS,Sul,Acidente
7764,2018-03-23,RS,Sul,Acidente
7763,2018-03-21,PA,Norte,Incidente Grave
7761,2018-01-31,RS,Sul,Incidente
7760,2018-03-16,PA,Norte,Acidente
5063,2006-01-02,Indeterminado,,Acidente
29103,2021-07-23,RS,Sul,Incidente
29103,2021-07-23,RS,Sul,Incidente
29643,2021-09-19,BA,Nordeste,Incidente Grave
29883,2021-10-13,SP,Sudeste,Ocorrência Anormal
29884,2021-10-11,SP,Sudeste,Incidente
29885,2021-10-08,PI,Nordeste,Incidente
30003,2021-10-22,CE,Nordeste,Incidente Grave
27323,2021-02-28,SP,Sudeste,Incidente Grave
36446,2023-02-25,MS,Centro-Oeste,Acidente
39870,2023-11-04,SP,Sudeste,Incidente
40286,2023-10-04,SP,Sudeste,Incidente
41387,2023-12-02,PE,Nordeste,Incidente
41389,2023-11-20,SP,Sudeste,Incidente
28603,2021-06-26,PE,Nordeste,Incidente
30243,2021-11-16,DF,Centro-Oeste,Incidente Grave
28604,2021-06-28,AM,Norte,Incidente
30243,2021-11-16,DF,Centro-Oeste,Incidente Grave
30864,2022-01-04,SC,Sul,Incidente
30867,2021-12-30,GO,Centro-Oeste,Acidente
30867,2021-12-30,GO,Centro-Oeste,Acidente
31486,2022-03-08,SP,Sudeste,Ocorrência de Solo
32067,2022-05-07,SP,Sudeste,Incidente
32069,2022-05-11,PE,Nordeste,Incidente
32747,2022-07-08,GO,Centro-Oeste,Incidente Grave
33086,2022-07-24,AM,Norte,Incidente
33386,2022-08-05,SP,Sudeste,Acidente
34506,2022-10-17,SP,Sudeste,Incidente Grave
36247,2023-01-29,MT,Centro-Oeste,Acidente
36686,2023-03-01,RJ,Sudeste,Incidente
36686,2023-03-01,RJ,Sudeste,Incidente
36686,2023-03-01,RJ,Sudeste,Incidente
36686,2023-03-01,RJ,Sudeste,Incidente
36746,2023-03-23,RS,Sul,Acidente
38381,2023-07-09,MG,Sudeste,Acidente
36169,2023-01-20,PR,Sul,Incidente
36409,2023-02-16,PA,Norte,Incidente Grave
36409,2023-02-16,PA,Norte,Incidente Grave
36409,2023-02-16,PA,Norte,Incidente Grave
36409,2023-02-16,PA,Norte,Incidente Grave
36448,2023-02-25,SP,Sudeste,Incidente
30004,2021-10-23,GO,Centro-Oeste,Incidente
30004,2021-10-23,GO,Centro-Oeste,Incidente
29665,2021-09-16,DF,Centro-Oeste,Incidente
29703,2021-09-18,SC,Sul,Ocorrência Anormal
30005,2021-10-22,MT,Centro-Oeste,Incidente Grave
31607,2022-03-27,GO,Centro-Oeste,Incidente Grave
30005,2021-10-22,MT,Centro-Oeste,Incidente Grave
31465,2022-03-01,SP,Sudeste,Acidente
31465,2022-03-01,SP,Sudeste,Acidente
31607,2022-03-27,GO,Centro-Oeste,Incidente Grave
31607,2022-03-27,GO,Centro-Oeste,Incidente Grave
31607,2022-03-27,GO,Centro-Oeste,Incidente Grave
31928,2022-04-30,SP,Sudeste,Incidente
31928,2022-04-30,SP,Sudeste,Incidente
31994,2022-03-24,MG,Sudeste,Incidente Grave
32529,2018-04-30,RO,Norte,Acidente
32126,2022-05-14,SP,Sudeste,Incidente
32127,2022-05-12,SP,Sudeste,Incidente
32369,2022-06-09,MA,Nordeste,Acidente
32528,2022-06-24,GO,Centro-Oeste,Incidente
32706,2022-07-08,SP,Sudeste,Ocorrência de Solo
35606,2022-12-19,BA,Nordeste,Incidente Grave
36766,2023-03-24,MG,Sudeste,Acidente
39807,2023-10-17,PE,Nordeste,Incidente
41453,2023-11-25,SP,Sudeste,Incidente
30083,2021-10-29,BA,Nordeste,Acidente
28523,2021-06-23,MT,Centro-Oeste,Incidente
28524,2021-06-23,DF,Centro-Oeste,Incidente
28823,2018-07-08,GO,Centro-Oeste,Incidente Grave
28823,2018-07-08,GO,Centro-Oeste,Incidente Grave
29723,2021-09-25,MG,Sudeste,Incidente
30083,2021-10-29,BA,Nordeste,Acidente
30906,2022-01-17,SP,Sudeste,Incidente Grave
30909,2022-01-15,SP,Sudeste,Incidente
40646,2023-11-27,BA,Nordeste,Incidente
41567,2023-11-26,SP,Sudeste,Incidente
40229,2023-11-10,RS,Sul,Acidente
40309,2023-10-12,SP,Sudeste,Incidente
28803,2021-07-14,MG,Sudeste,Incidente
30907,2022-01-09,MA,Nordeste,Acidente
31769,2022-04-05,RJ,Sudeste,Incidente Grave
32867,2022-06-16,MG,Sudeste,Acidente
33246,2022-07-29,AM,Norte,Incidente
33487,2022-08-06,SP,Sudeste,Incidente
33686,2022-03-26,RJ,Sudeste,Incidente
33687,2022-03-22,MG,Sudeste,Incidente
35726,2022-12-08,RS,Sul,Incidente
35768,2022-12-22,RS,Sul,Incidente Grave
35066,2022-11-12,MG,Sudeste,Incidente
36086,2023-01-20,GO,Centro-Oeste,Incidente
36687,2023-03-04,PR,Sul,Incidente
37106,2023-04-17,MS,Centro-Oeste,Incidente Grave
39214,2023-08-26,PR,Sul,Incidente
36926,2019-07-10,SC,Sul,Ocorrência Anormal
40288,2023-08-21,DF,Centro-Oeste,Incidente
41092,2023-11-10,SP,Sudeste,Incidente
41247,2023-12-12,CE,Nordeste,Ocorrência Anormal
41457,2023-12-28,RJ,Sudeste,Incidente
27344,2021-03-04,PA,Norte,Incidente
27343,2021-03-08,MG,Sudeste,Incidente
28983,2021-07-24,GO,Centro-Oeste,Incidente
28984,2021-05-30,SP,Sudeste,Incidente
29184,2021-08-11,SP,Sudeste,Incidente Grave
29443,2021-08-31,RJ,Sudeste,Incidente
29583,2021-09-14,SP,Sudeste,Acidente
30204,2021-10-29,MG,Sudeste,Incidente
30423,2021-11-17,PI,Nordeste,Incidente
30425,2021-11-18,PR,Sul,Incidente
30863,2021-12-31,SP,Sudeste,Acidente
30863,2021-12-31,SP,Sudeste,Acidente
31205,2017-05-19,PE,Nordeste,Ocorrência Anormal
31848,2022-04-22,MG,Sudeste,Incidente
32986,2022-07-19,RJ,Sudeste,Incidente
39872,2023-11-05,PA,Norte,Incidente
31030,2022-01-31,DF,Centro-Oeste,Acidente
31030,2022-01-31,DF,Centro-Oeste,Acidente
31030,2022-01-31,DF,Centro-Oeste,Acidente
31245,2022-02-05,MS,Centro-Oeste,Acidente
31849,2022-04-22,RJ,Sudeste,Incidente Grave
31849,2022-04-22,RJ,Sudeste,Incidente Grave
31852,2022-04-18,PR,Sul,Incidente Grave
31852,2022-04-18,PR,Sul,Incidente Grave
31853,2022-04-21,RR,Norte,Incidente Grave
31853,2022-04-21,RR,Norte,Incidente Grave
32311,2022-06-07,SP,Sudeste,Incidente
32311,2022-06-07,SP,Sudeste,Incidente
32312,2022-06-03,AM,Norte,Incidente
32312,2022-06-03,AM,Norte,Incidente
32313,2022-06-06,PB,Nordeste,Incidente
34726,2022-10-19,PR,Sul,Incidente
35049,2022-11-18,MT,Centro-Oeste,Acidente
35049,2022-11-18,MT,Centro-Oeste,Acidente
35050,2022-11-14,PE,Nordeste,Incidente
36927,2019-07-21,RS,Sul,Ocorrência Anormal
36929,2019-09-23,SP,Sudeste,Ocorrência Anormal
36411,2023-02-14,SP,Sudeste,Incidente
37247,2023-05-04,RJ,Sudeste,Incidente
34270,2022-08-31,SP,Sudeste,Acidente
34271,2022-09-24,SC,Sul,Acidente
34272,2022-08-15,SP,Sudeste,Incidente
34274,2022-07-28,PA,Norte,Incidente
34276,2022-10-05,AM,Norte,Incidente
34969,2022-11-15,PA,Norte,Acidente
35048,2022-11-19,MT,Centro-Oeste,Acidente
35047,2022-10-16,PE,Nordeste,Incidente
35048,2022-11-19,MT,Centro-Oeste,Acidente
35266,2022-12-02,RJ,Sudeste,Incidente
35906,2023-01-05,CE,Nordeste,Acidente
35986,2023-01-15,SP,Sudeste,Acidente
35767,2022-12-21,GO,Centro-Oeste,Incidente
35786,2022-11-24,SP,Sudeste,Incidente
35986,2023-01-15,SP,Sudeste,Acidente
36186,2023-01-23,SP,Sudeste,Incidente
28683,2021-07-07,SP,Sudeste,Incidente
29063,2021-08-05,RJ,Sudeste,Incidente
29064,2021-08-04,PR,Sul,Incidente
36666,2023-03-11,MG,Sudeste,Incidente
39653,2023-10-09,DF,Centro-Oeste,Incidente
29065,2021-08-04,AM,Norte,Ocorrência de Solo
32368,2022-06-06,RJ,Sudeste,Incidente
34686,2022-09-29,PA,Norte,Ocorrência Anormal
35988,2023-01-11,SP,Sudeste,Incidente
35989,2023-01-17,SP,Sudeste,Acidente
35448,2022-12-03,MG,Sudeste,Incidente
39655,2023-10-06,SP,Sudeste,Incidente
39656,2023-10-10,CE,Nordeste,Incidente
39713,2023-10-15,RS,Sul,Incidente
29484,2021-08-31,SP,Sudeste,Ocorrência Anormal
36289,2023-02-03,PA,Norte,Acidente
29464,2021-08-30,PA,Norte,Incidente
29465,2021-08-30,SP,Sudeste,Incidente
29466,2021-08-25,AM,Norte,Incidente
29483,2021-08-31,SP,Sudeste,Incidente Grave
29484,2021-08-31,SP,Sudeste,Ocorrência Anormal
29485,2021-09-01,RS,Sul,Incidente
29486,2021-09-05,RR,Norte,Acidente
29486,2021-09-05,RR,Norte,Acidente
29488,2021-09-03,PR,Sul,Incidente
29489,2021-09-06,SP,Sudeste,Acidente
29487,2021-09-02,PA,Norte,Incidente Grave
29490,2021-09-08,SP,Sudeste,Incidente
29603,2021-09-07,MT,Centro-Oeste,Acidente
29604,2021-09-15,MG,Sudeste,Incidente
29605,2021-09-15,MG,Sudeste,Incidente
34390,2022-09-17,SC,Sul,Incidente
34888,2022-10-27,MG,Sudeste,Incidente
39871,2023-11-03,AM,Norte,Acidente
39871,2023-11-03,AM,Norte,Acidente
40148,2023-09-01,SP,Sudeste,Incidente
36289,2023-02-03,PA,Norte,Acidente
37294,2023-05-11,RJ,Sudeste,Incidente
37609,2023-05-31,DF,Centro-Oeste,Incidente
37927,2023-06-25,RS,Sul,Incidente
38428,2023-05-23,PA,Norte,Incidente
38430,2023-08-16,MG,Sudeste,Acidente
38826,2023-09-14,PR,Sul,Incidente
38828,2023-09-16,MT,Centro-Oeste,Ocorrência Anormal
38926,2023-04-15,RJ,Sudeste,Incidente
38987,2023-04-12,CE,Nordeste,Incidente
39652,2023-10-17,SP,Sudeste,Incidente
39654,2023-10-10,PA,Norte,Incidente
39873,2023-09-05,PR,Sul,Incidente
39877,2023-10-26,AM,Norte,Incidente
40103,2023-11-01,BA,Nordeste,Incidente
40727,2023-11-22,RS,Sul,Incidente
40767,2023-10-31,,,Incidente
40826,2023-11-30,MT,Centro-Oeste,Acidente
40826,2023-11-30,MT,Centro-Oeste,Acidente
40827,2023-11-29,GO,Centro-Oeste,Incidente
40930,2023-07-15,ES,Sudeste,Incidente
40931,2023-08-06,AM,Norte,Incidente
27964,2021-04-24,MT,Centro-Oeste,Incidente
27965,2014-04-27,MS,Centro-Oeste,Incidente
27863,2021-03-31,PA,Norte,Incidente
27864,2021-04-07,RS,Sul,Incidente
27865,2021-04-04,AM,Norte,Incidente
27966,2021-04-23,GO,Centro-Oeste,Acidente
27866,2021-04-09,DF,Centro-Oeste,Incidente
27867,2021-04-12,RJ,Sudeste,Incidente
27967,2021-04-20,DF,Centro-Oeste,Incidente
27968,2021-04-16,MT,Centro-Oeste,Incidente
27963,2021-04-25,MS,Centro-Oeste,Incidente
29606,2021-09-15,MG,Sudeste,Incidente
29623,2021-09-18,AM,Norte,Incidente
29624,2021-09-16,AM,Norte,Acidente
29663,2021-09-18,SP,Sudeste,Acidente
29664,2021-09-19,SP,Sudeste,Incidente
29783,2021-09-29,PA,Norte,Incidente Grave
29783,2021-09-29,PA,Norte,Incidente Grave
29784,2021-09-28,GO,Centro-Oeste,Acidente
29983,2021-10-20,MG,Sudeste,Incidente Grave
30007,2021-10-24,RO,Norte,Acidente
30009,2021-10-22,MG,Sudeste,Incidente
30123,2021-11-05,RO,Norte,Incidente
30903,2022-01-08,MS,Centro-Oeste,Acidente
31111,2022-01-23,RJ,Sudeste,Incidente
31112,2022-01-21,BA,Nordeste,Incidente Grave
31576,2021-12-21,SP,Sudeste,Incidente
31576,2021-12-21,SP,Sudeste,Incidente
31578,2022-01-14,SC,Sul,Incidente
31578,2022-01-14,SC,Sul,Incidente
31580,2022-03-16,MT,Centro-Oeste,Acidente
31580,2022-03-16,MT,Centro-Oeste,Acidente
31580,2022-03-16,MT,Centro-Oeste,Acidente
31581,2022-03-19,MG,Sudeste,Acidente
31581,2022-03-19,MG,Sudeste,Acidente
34968,2022-11-08,PE,Nordeste,Incidente
32947,2022-07-18,SP,Sudeste,Incidente
32947,2022-07-18,SP,Sudeste,Incidente
32947,2022-07-18,SP,Sudeste,Incidente
37140,2023-04-30,SP,Sudeste,Incidente
32947,2022-07-18,SP,Sudeste,Incidente
33106,2022-07-25,SC,Sul,Incidente
33926,2022-08-03,GO,Centro-Oeste,Incidente Grave
34547,2022-10-16,MS,Centro-Oeste,Acidente
33926,2022-08-03,GO,Centro-Oeste,Incidente Grave
33926,2022-08-03,GO,Centro-Oeste,Incidente Grave
33926,2022-08-03,GO,Centro-Oeste,Incidente Grave
37110,2018-05-27,Exterior,,Incidente
34807,2022-10-31,MT,Centro-Oeste,Incidente
37115,2023-04-15,PR,Sul,Ocorrência Anormal
37116,2018-07-12,Exterior,,Incidente
37118,2018-07-18,Exterior,,Incidente
37136,2023-04-27,MA,Nordeste,Acidente
37140,2023-04-30,SP,Sudeste,Incidente
39188,2023-08-21,DF,Centro-Oeste,Incidente
39192,2023-09-11,SP,Sudeste,Incidente
39967,2023-09-10,RS,Sul,Incidente
40932,2023-06-01,SC,Sul,Incidente
40988,2023-08-18,DF,Centro-Oeste,Incidente
40989,2023-08-21,SP,Sudeste,Incidente
41089,2023-11-01,RJ,Sudeste,Incidente
41090,2023-11-09,GO,Centro-Oeste,Incidente
41126,2023-11-24,SP,Sudeste,Incidente
41127,2023-12-11,PR,Sul,Incidente
41128,2023-12-03,DF,Centro-Oeste,Incidente
41129,2023-11-19,RS,Sul,Incidente
41175,2023-11-13,RS,Sul,Incidente
41289,2023-11-08,RS,Sul,Incidente
41295,2023-12-17,RS,Sul,Incidente
41300,2023-10-26,RS,Sul,Incidente
41301,2023-11-09,SC,Sul,Incidente
41347,2023-11-15,SP,Sudeste,Incidente
41348,2023-10-25,AM,Norte,Incidente
41386,2023-11-27,PR,Sul,Incidente
41388,2023-12-12,PR,Sul,Incidente
41390,2023-11-24,SP,Sudeste,Incidente
41566,2023-11-28,SP,Sudeste,Incidente
41568,2023-11-23,SP,Sudeste,Incidente
41651,2023-12-23,SP,Sudeste,Incidente
27971,2021-04-28,SP,Sudeste,Incidente Grave
27969,2021-03-17,PA,Norte,Incidente
27970,2021-04-29,RJ,Sudeste,Incidente
28343,2021-05-29,AM,Norte,Incidente
28344,2021-05-31,MG,Sudeste,Acidente
28344,2021-05-31,MG,Sudeste,Acidente
31108,2021-12-26,MT,Centro-Oeste,Incidente
33827,2022-08-28,MS,Centro-Oeste,Acidente
34207,2022-09-22,PI,Nordeste,Incidente
34208,2022-09-25,SP,Sudeste,Incidente
34947,2022-11-11,CE,Nordeste,Acidente
35051,2022-11-17,SC,Sul,Incidente Grave
35228,2022-11-29,MT,Centro-Oeste,Acidente
35406,2022-12-07,SP,Sudeste,Acidente
35406,2022-12-07,SP,Sudeste,Acidente
35607,2022-12-22,MT,Centro-Oeste,Acidente
35607,2022-12-22,MT,Centro-Oeste,Acidente
31212,2021-09-24,RO,Norte,Incidente
31212,2021-09-24,RO,Norte,Incidente
31587,2022-03-24,SP,Sudeste,Incidente
31567,2022-03-09,RJ,Sudeste,Incidente Grave
31575,2022-03-10,PE,Nordeste,Incidente
31747,2022-04-08,AM,Norte,Incidente
32066,2022-05-12,PA,Norte,Ocorrência Anormal
32326,2022-06-08,PE,Nordeste,Incidente
32166,2022-05-16,SP,Sudeste,Incidente
32167,2022-05-17,PA,Norte,Incidente
32168,2022-04-27,RJ,Sudeste,Incidente
32168,2022-04-27,RJ,Sudeste,Incidente
32309,2021-11-28,MT,Centro-Oeste,Acidente
32327,2022-06-07,MG,Sudeste,Incidente Grave
32327,2022-06-07,MG,Sudeste,Incidente Grave
32366,2022-06-08,GO,Centro-Oeste,Ocorrência Anormal
32426,2022-06-10,SP,Sudeste,Incidente
32427,2022-06-11,SP,Sudeste,Incidente Grave
32427,2022-06-11,SP,Sudeste,Incidente Grave
30428,2021-11-21,SP,Sudeste,Acidente
30428,2021-11-21,SP,Sudeste,Acidente
31548,2022-03-06,SP,Sudeste,Incidente
39315,2023-09-11,MT,Centro-Oeste,Incidente
40146,2023-10-27,RJ,Sudeste,Incidente
40147,2023-08-05,SP,Sudeste,Incidente
41054,2023-10-22,DF,Centro-Oeste,Incidente
37135,2023-04-30,MT,Centro-Oeste,Incidente Grave
37135,2023-04-30,MT,Centro-Oeste,Incidente Grave
38374,2023-08-10,SP,Sudeste,Incidente
38827,2023-09-16,MT,Centro-Oeste,Ocorrência Anormal
38829,2023-09-12,SP,Sudeste,Incidente
38989,2023-04-14,SP,Sudeste,Incidente
39007,2023-08-02,AM,Norte,Incidente
39008,2023-09-18,SP,Sudeste,Incidente
39191,2023-09-05,SP,Sudeste,Incidente
39217,2023-08-29,MT,Centro-Oeste,Incidente
39313,2023-10-08,SP,Sudeste,Incidente
39369,2023-09-09,SP,Sudeste,Incidente
40874,2023-11-30,RS,Sul,Acidente
40874,2023-11-30,RS,Sul,Acidente
41302,2023-11-25,SP,Sudeste,Incidente
41303,2023-11-21,RJ,Sudeste,Incidente
41512,2023-12-27,SP,Sudeste,Incidente
41515,2023-12-16,SC,Sul,Incidente
27823,2021-03-29,RS,Sul,Incidente
28083,2021-05-07,PR,Sul,Acidente
28083,2021-05-07,PR,Sul,Acidente
31570,2022-03-10,SC,Sul,Incidente
30163,2021-11-04,DF,Centro-Oeste,Incidente
31216,2022-01-29,PA,Norte,Incidente
31566,2022-03-07,AM,Norte,Incidente
31568,2022-03-10,SP,Sudeste,Incidente
31569,2022-03-10,SP,Sudeste,Incidente
31571,2022-03-10,SC,Sul,Incidente
32428,2022-06-08,DF,Centro-Oeste,Incidente
37139,2023-04-15,MG,Sudeste,Ocorrência Anormal
34087,2022-09-05,MG,Sudeste,Incidente
34087,2022-09-05,MG,Sudeste,Incidente
37290,2023-05-15,SC,Sul,Incidente
39052,2023-04-20,CE,Nordeste,Incidente
40314,2023-10-26,MG,Sudeste,Incidente
41055,2023-10-26,MG,Sudeste,Incidente
41056,2023-10-26,RS,Sul,Incidente
41452,2023-12-21,SP,Sudeste,Incidente
32586,2022-06-20,SP,Sudeste,Incidente
32530,2022-06-25,DF,Centro-Oeste,Incidente
33146,2022-07-22,RJ,Sudeste,Incidente
33426,2022-08-06,MT,Centro-Oeste,Incidente
33427,2022-08-08,PE,Nordeste,Incidente
34087,2022-09-05,MG,Sudeste,Incidente
34206,2022-09-22,MT,Centro-Oeste,Incidente
34687,2022-10-21,GO,Centro-Oeste,Incidente
34907,2022-10-28,AM,Norte,Ocorrência Anormal
34926,2022-11-09,BA,Nordeste,Incidente
34688,2022-10-15,MT,Centro-Oeste,Incidente
35026,2022-11-16,RS,Sul,Acidente
35027,2022-11-04,MT,Centro-Oeste,Acidente
35027,2022-11-04,MT,Centro-Oeste,Acidente
30084,2021-08-26,PR,Sul,Acidente
31706,2022-03-27,SP,Sudeste,Acidente
31706,2022-03-27,SP,Sudeste,Acidente
36408,2023-02-19,MG,Sudeste,Acidente
